Timestamp,Price (RMB/MWh),TotalDemand (MW),LoadForecast (MW),Temperature (°C),Humidity (%),WindSpeed (m/s),SolarIrradiance (W/m²),HydroGeneration (MW),WindGeneration (MW),SolarGeneration (MW),CoalGeneration (MW),GasGeneration (MW),PreviousPrice_lag1,PreviousPrice_lag2,RollingMean_3h,RollingStd_3h,DayOfWeek,HourOfDay,HolidayFlag,RenewableShare (%)
19/1/24 22:00,82.23,4311.0,4345.102603285631,2.2,64.0,6.2,0.0,331.0,280.0,0.0,1134.0,863.0,84.49,81.7,82.81,1.48,6,22,False,14.17
19/1/24 23:00,81.52,4085.0,4159.362307766796,7.2,59.1,6.7,0.0,331.0,307.0,0.0,1160.0,809.0,82.23,84.49,82.75,1.55,6,23,False,15.62
20/1/24 00:00,82.7,4342.0,4312.997337931498,6.2,51.8,4.2,0.0,333.0,311.0,0.0,1159.0,849.0,81.52,82.23,82.15,0.59,0,0,False,14.83
20/1/24 01:00,80.65,4312.0,4323.970225026769,4.7,50.9,4.7,0.0,366.0,296.0,0.0,1318.0,817.0,82.7,81.52,81.62,1.03,0,1,False,15.35
20/1/24 02:00,81.42,4409.0,4433.984255515146,5.1,49.8,3.8,0.0,337.0,282.0,0.0,1166.0,770.0,80.65,82.7,81.59,1.04,0,2,False,14.04
20/1/24 03:00,79.94,4353.0,4376.600113545964,3.9,60.8,4.8,0.0,322.0,318.0,0.0,1272.0,781.0,81.42,80.65,80.67,0.74,0,3,False,14.7
20/1/24 04:00,86.07,4278.0,4281.797763395804,6.8,63.4,5.0,0.0,336.0,282.0,0.0,1126.0,811.0,79.94,81.42,82.48,3.2,0,4,False,14.45
20/1/24 05:00,82.01,4176.0,4213.134120917986,6.9,66.7,5.8,0.0,347.0,260.0,0.0,1141.0,807.0,86.07,79.94,82.67,3.12,0,5,False,14.54
20/1/24 06:00,80.35,4283.0,4307.112447634033,5.2,61.6,6.3,0.0,323.0,299.0,0.0,1157.0,777.0,82.01,86.07,82.81,2.94,0,6,False,14.52
20/1/24 07:00,81.98,4225.0,4163.116878883635,6.1,63.2,4.1,0.0,323.0,275.0,0.0,1150.0,750.0,80.35,82.01,81.45,0.95,0,7,False,14.15
20/1/24 08:00,81.13,4258.0,4301.457803219464,5.2,54.4,2.6,0.0,388.0,306.0,0.0,1180.0,895.0,81.98,80.35,81.15,0.82,0,8,False,16.3
20/1/24 09:00,80.71,4381.0,4425.364541863337,3.7,51.5,5.0,0.0,328.0,285.0,0.0,1159.0,792.0,81.13,81.98,81.27,0.65,0,9,False,13.99
20/1/24 10:00,82.18,4494.0,4455.835694791071,4.6,61.5,5.4,0.0,338.0,299.0,0.0,1154.0,787.0,80.71,81.13,81.34,0.76,0,10,False,14.17
20/1/24 11:00,82.27,4372.0,4373.8968917723805,5.1,59.3,5.3,0.0,336.0,311.0,0.0,1254.0,801.0,82.18,80.71,81.72,0.88,0,11,False,14.8
20/1/24 12:00,79.49,4219.0,4253.166449640554,4.5,57.7,4.6,0.0,335.0,271.0,0.0,1258.0,791.0,82.27,82.18,81.31,1.58,0,12,False,14.36
20/1/24 13:00,79.2,4389.0,4378.534309021032,4.8,59.1,5.1,0.0,355.0,280.0,0.0,1246.0,803.0,79.49,82.27,80.32,1.69,0,13,False,14.47
20/1/24 14:00,79.6,4469.0,4522.6489023883005,4.9,58.7,6.8,0.0,361.0,287.0,0.0,1225.0,838.0,79.2,79.49,79.43,0.21,0,14,False,14.5
20/1/24 15:00,75.35,4294.0,4412.193624730968,4.9,63.5,5.5,0.0,335.0,310.0,0.0,1205.0,796.0,79.6,79.2,78.05,2.35,0,15,False,15.02
20/1/24 16:00,76.72,4347.0,4307.700698368251,5.1,63.5,4.6,0.0,316.0,277.0,0.0,1176.0,766.0,75.35,79.6,77.22,2.17,0,16,False,13.64
20/1/24 17:00,82.29,4367.0,4297.947769842312,3.9,59.7,4.4,0.0,365.0,277.0,0.0,1155.0,796.0,76.72,75.35,78.12,3.68,0,17,False,14.7
20/1/24 18:00,82.64,4292.0,4307.190929780244,4.3,61.2,4.8,0.0,337.0,293.0,0.0,1221.0,788.0,82.29,76.72,80.55,3.32,0,18,False,14.68
20/1/24 19:00,78.66,4440.0,4476.078125256307,3.7,59.5,7.0,0.0,373.0,276.0,0.0,1146.0,845.0,82.64,82.29,81.2,2.2,0,19,True,14.62
20/1/24 20:00,80.11,4368.0,4356.456681307762,6.0,54.6,4.8,0.0,293.0,287.0,0.0,1156.0,838.0,78.66,82.64,80.47,2.01,0,20,False,13.28
20/1/24 21:00,79.38,4427.0,4499.663033166052,2.9,60.6,5.0,0.0,341.0,261.0,0.0,1264.0,807.0,80.11,78.66,79.38,0.73,0,21,False,13.6
20/1/24 22:00,84.71,4301.0,4234.069710013838,6.2,49.8,4.4,0.0,375.0,317.0,0.0,1302.0,766.0,79.38,80.11,81.4,2.89,0,22,False,16.09
20/1/24 23:00,80.6,4351.0,4385.645931151581,6.4,62.0,6.3,0.0,329.0,263.0,0.0,1228.0,768.0,84.71,79.38,81.56,2.79,0,23,False,13.61
21/1/24 00:00,77.91,4471.0,4440.706958962055,4.7,50.8,7.4,0.0,331.0,278.0,0.0,1265.0,806.0,80.6,84.71,81.07,3.42,1,0,False,13.62
21/1/24 01:00,76.05,4366.0,4451.968895310365,2.4,58.1,5.5,0.0,341.0,281.0,0.0,1198.0,816.0,77.91,80.6,78.19,2.29,1,1,False,14.25
21/1/24 02:00,74.56,4581.0,4680.6257676584055,4.7,52.4,5.1,0.0,323.0,310.0,0.0,1144.0,795.0,76.05,77.91,76.17,1.68,1,2,False,13.82
21/1/24 03:00,77.98,4372.0,4333.667170610833,5.0,59.4,5.0,0.0,327.0,261.0,0.0,1243.0,793.0,74.56,76.05,76.2,1.71,1,3,False,13.45
21/1/24 04:00,75.87,4439.0,4411.522143204571,4.1,56.4,2.1,0.0,326.0,310.0,0.0,1242.0,790.0,77.98,74.56,76.14,1.73,1,4,False,14.33
21/1/24 05:00,74.34,4514.0,4556.97939434899,4.6,48.6,5.9,0.0,320.0,291.0,0.0,1218.0,808.0,75.87,77.98,76.06,1.83,1,5,False,13.54
21/1/24 06:00,75.7,4283.0,4263.643467510525,6.6,58.6,5.2,0.0,356.0,285.0,0.0,1203.0,738.0,74.34,75.87,75.3,0.84,1,6,False,14.97
21/1/24 07:00,74.64,4252.0,4249.729439103388,5.8,53.6,5.5,0.0,340.0,264.0,0.0,1264.0,777.0,75.7,74.34,74.89,0.71,1,7,False,14.21
21/1/24 08:00,79.99,4280.0,4281.26942102712,4.2,60.8,4.1,0.0,336.0,287.0,0.0,1168.0,791.0,74.64,75.7,76.78,2.83,1,8,True,14.56
21/1/24 09:00,78.19,4562.0,4466.016342190117,3.6,56.4,4.5,0.0,346.0,267.0,0.0,1179.0,847.0,79.99,74.64,77.61,2.72,1,9,False,13.44
21/1/24 10:00,76.23,4384.0,4383.308112695288,4.9,58.3,4.5,0.0,324.0,296.0,0.0,1169.0,787.0,78.19,79.99,78.14,1.88,1,10,False,14.14
21/1/24 11:00,79.02,4699.0,4664.513611296791,5.0,51.5,6.2,0.0,313.0,262.0,0.0,1224.0,817.0,76.23,78.19,77.81,1.43,1,11,False,12.24
21/1/24 12:00,76.03,4390.0,4365.343858880012,5.7,53.3,4.5,0.0,316.0,274.0,0.0,1167.0,819.0,79.02,76.23,77.09,1.67,1,12,False,13.44
21/1/24 13:00,73.97,4468.0,4540.1816001734405,4.7,53.9,7.5,0.0,328.0,267.0,0.0,1188.0,852.0,76.03,79.02,76.34,2.54,1,13,False,13.32
21/1/24 14:00,78.56,4607.0,4544.174655286037,5.8,60.5,5.5,0.0,306.0,260.0,0.0,1188.0,852.0,73.97,76.03,76.19,2.3,1,14,False,12.29
21/1/24 15:00,76.41,4657.0,4697.660259337399,7.2,64.6,3.5,0.0,317.0,285.0,0.0,1211.0,813.0,78.56,73.97,76.31,2.3,1,15,False,12.93
21/1/24 16:00,73.09,4665.0,4651.05185348341,6.1,52.1,4.8,0.0,316.0,282.0,0.0,1151.0,801.0,76.41,78.56,76.02,2.76,1,16,True,12.82
21/1/24 17:00,74.61,4583.0,4569.011991575208,5.3,61.5,4.2,0.0,368.0,291.0,0.0,1230.0,796.0,73.09,76.41,74.7,1.66,1,17,False,14.38
21/1/24 18:00,73.06,4567.0,4606.5185948025855,5.2,45.2,2.4,0.0,270.0,246.0,0.0,1289.0,809.0,74.61,73.09,73.59,0.89,1,18,False,11.3
21/1/24 19:00,71.88,4527.0,4544.002564728445,5.0,50.0,6.9,0.0,321.0,288.0,0.0,1235.0,804.0,73.06,74.61,73.18,1.37,1,19,False,13.45
21/1/24 20:00,76.33,4548.0,4576.530649860976,6.6,51.2,5.8,0.0,359.0,309.0,0.0,1306.0,834.0,71.88,73.06,73.76,2.31,1,20,False,14.69
21/1/24 21:00,78.13,4418.0,4466.409233026643,4.8,49.2,5.6,0.0,326.0,264.0,0.0,1297.0,830.0,76.33,71.88,75.45,3.22,1,21,False,13.35
21/1/24 22:00,71.35,4393.0,4376.434580840834,5.5,48.0,5.2,0.0,338.0,299.0,0.0,1270.0,836.0,78.13,76.33,75.27,3.51,1,22,False,14.5
21/1/24 23:00,75.11,4477.0,4446.388163274612,5.6,57.9,3.3,0.0,325.0,266.0,0.0,1235.0,857.0,71.35,78.13,74.86,3.4,1,23,False,13.2
22/1/24 00:00,72.53,4463.0,4408.7424736721105,5.0,54.7,4.4,0.0,309.0,249.0,0.0,1234.0,875.0,75.11,71.35,73.0,1.92,2,0,False,12.5
22/1/24 01:00,72.7,4436.0,4394.729473501052,4.2,57.7,6.0,0.0,277.0,264.0,0.0,1272.0,824.0,72.53,75.11,73.45,1.44,2,1,False,12.2
22/1/24 02:00,72.33,4553.0,4700.454721265436,5.9,59.2,3.7,0.0,325.0,284.0,0.0,1215.0,854.0,72.7,72.53,72.52,0.19,2,2,True,13.38
22/1/24 03:00,71.64,4581.0,4643.23397903684,5.6,57.0,2.0,0.0,305.0,255.0,0.0,1141.0,811.0,72.33,72.7,72.22,0.54,2,3,False,12.22
22/1/24 04:00,73.31,4496.0,4428.446281689599,6.2,58.9,4.7,0.0,304.0,259.0,0.0,1261.0,857.0,71.64,72.33,72.43,0.84,2,4,False,12.52
22/1/24 05:00,71.41,4637.0,4570.877102162822,5.2,55.2,4.8,0.0,310.0,276.0,0.0,1181.0,854.0,73.31,71.64,72.12,1.04,2,5,False,12.64
22/1/24 06:00,73.47,4376.0,4400.093303085924,7.0,49.6,5.2,0.0,354.0,267.0,0.0,1190.0,853.0,71.41,73.31,72.73,1.15,2,6,False,14.19
22/1/24 07:00,72.69,4472.0,4499.363239868899,4.9,60.8,5.9,0.0,367.0,275.0,0.0,1239.0,826.0,73.47,71.41,72.52,1.04,2,7,False,14.36
22/1/24 08:00,72.17,4421.0,4448.444191765868,7.6,52.5,5.8,0.0,323.0,269.0,0.0,1235.0,804.0,72.69,73.47,72.78,0.65,2,8,False,13.39
22/1/24 09:00,70.7,4308.0,4295.2522103223155,4.1,50.8,5.3,0.0,308.0,272.0,0.0,1170.0,783.0,72.17,72.69,71.85,1.03,2,9,False,13.46
22/1/24 10:00,71.23,4487.0,4480.727286999855,6.4,54.5,6.4,0.0,294.0,258.0,0.0,1250.0,824.0,70.7,72.17,71.37,0.74,2,10,False,12.3
22/1/24 11:00,73.77,4484.0,4500.393976207968,6.4,50.8,3.2,0.0,326.0,267.0,0.0,1291.0,872.0,71.23,70.7,71.9,1.64,2,11,False,13.22
22/1/24 12:00,73.13,4649.0,4653.294650314667,5.2,53.2,5.6,0.0,352.0,250.0,0.0,1187.0,817.0,73.77,71.23,72.71,1.32,2,12,False,12.95
22/1/24 13:00,70.06,4561.0,4450.0349813626235,6.5,57.0,5.8,0.0,311.0,282.0,0.0,1308.0,850.0,73.13,73.77,72.32,1.98,2,13,False,13.0
22/1/24 14:00,72.09,4396.0,4384.51001847124,7.4,57.0,3.5,0.0,268.0,253.0,0.0,1168.0,853.0,70.06,73.13,71.76,1.56,2,14,True,11.85
22/1/24 15:00,73.28,4684.0,4641.429678286984,3.9,50.7,3.2,0.0,328.0,279.0,0.0,1352.0,819.0,72.09,70.06,71.81,1.63,2,15,False,12.96
22/1/24 16:00,68.32,4622.0,4630.760570945426,6.7,52.7,4.1,0.0,334.0,258.0,0.0,1227.0,868.0,73.28,72.09,71.23,2.59,2,16,False,12.81
22/1/24 17:00,72.64,4558.0,4707.262950130171,3.7,60.5,4.2,0.0,283.0,264.0,0.0,1255.0,742.0,68.32,73.28,71.41,2.7,2,17,False,12.0
22/1/24 18:00,70.12,4477.0,4495.374083273715,5.3,57.5,5.9,0.0,317.0,253.0,0.0,1154.0,793.0,72.64,68.32,70.36,2.17,2,18,False,12.73
22/1/24 19:00,72.49,4404.0,4388.32351569138,8.0,65.4,4.3,0.0,322.0,245.0,0.0,1247.0,802.0,70.12,72.64,71.75,1.41,2,19,False,12.87
22/1/24 20:00,69.72,4463.0,4509.090075098863,5.8,60.9,4.0,0.0,312.0,233.0,0.0,1262.0,806.0,72.49,70.12,70.78,1.5,2,20,False,12.21
22/1/24 21:00,67.54,4609.0,4633.134394360461,5.3,60.6,4.3,0.0,297.0,243.0,0.0,1247.0,841.0,69.72,72.49,69.92,2.48,2,21,False,11.72
22/1/24 22:00,67.81,4688.0,4709.004724522592,6.3,47.9,6.3,0.0,333.0,254.0,0.0,1224.0,840.0,67.54,69.72,68.36,1.19,2,22,False,12.52
22/1/24 23:00,71.07,4653.0,4683.342529660784,8.6,58.6,5.0,0.0,304.0,261.0,0.0,1206.0,844.0,67.81,67.54,68.81,1.96,2,23,False,12.14
23/1/24 00:00,71.41,4450.0,4552.827178241477,4.8,54.5,4.8,0.0,282.0,273.0,0.0,1311.0,850.0,71.07,67.81,70.1,1.99,3,0,False,12.47
23/1/24 01:00,69.0,4386.0,4329.455578233704,5.6,52.0,4.9,0.0,270.0,250.0,0.0,1257.0,805.0,71.41,71.07,70.49,1.3,3,1,False,11.86
23/1/24 02:00,72.01,4511.0,4534.681603840572,8.2,55.5,6.6,0.0,336.0,243.0,0.0,1333.0,797.0,69.0,71.41,70.81,1.59,3,2,False,12.84
23/1/24 03:00,67.34,4320.0,4273.680943500923,8.6,59.4,4.1,0.0,323.0,235.0,0.0,1230.0,846.0,72.01,69.0,69.45,2.37,3,3,False,12.92
23/1/24 04:00,70.46,4528.0,4555.7756323171125,6.7,57.1,6.6,0.0,312.0,263.0,0.0,1236.0,816.0,67.34,72.01,69.94,2.38,3,4,False,12.7
23/1/24 05:00,68.1,4480.0,4434.065674425695,5.6,50.2,5.3,0.0,301.0,276.0,0.0,1299.0,788.0,70.46,67.34,68.63,1.63,3,5,False,12.88
23/1/24 06:00,69.16,4447.0,4426.131659319746,9.0,58.2,4.8,0.0,299.0,274.0,0.0,1178.0,865.0,68.1,70.46,69.24,1.18,3,6,False,12.89
23/1/24 07:00,70.5,4333.0,4318.245504288105,8.6,51.3,8.0,0.0,288.0,265.0,0.0,1199.0,878.0,69.16,68.1,69.25,1.2,3,7,False,12.76
23/1/24 08:00,68.63,4542.0,4590.790835967236,7.7,55.5,3.7,0.0,300.0,263.0,0.0,1316.0,883.0,70.5,69.16,69.43,0.96,3,8,False,12.4
23/1/24 09:00,69.53,4436.0,4481.9227221971205,6.3,52.9,4.6,0.0,266.0,279.0,0.0,1203.0,843.0,68.63,70.5,69.55,0.94,3,9,False,12.29
23/1/24 10:00,72.26,4371.0,4308.71413117768,7.1,53.2,3.5,0.0,293.0,258.0,0.0,1171.0,856.0,69.53,68.63,70.14,1.89,3,10,True,12.61
23/1/24 11:00,69.06,4199.0,4201.746705549993,7.1,58.1,6.1,0.0,302.0,262.0,0.0,1357.0,879.0,72.26,69.53,70.28,1.73,3,11,False,13.43
23/1/24 12:00,71.84,4481.0,4445.521007262541,7.6,49.0,7.0,0.0,320.0,247.0,0.0,1194.0,819.0,69.06,72.26,71.05,1.74,3,12,True,12.65
23/1/24 13:00,67.88,4659.0,4596.074754466234,8.8,63.9,7.0,0.0,306.0,231.0,0.0,1274.0,872.0,71.84,69.06,69.59,2.03,3,13,False,11.53
23/1/24 14:00,71.16,4646.0,4635.149147478782,8.3,45.1,6.5,0.0,323.0,241.0,0.0,1269.0,848.0,67.88,71.84,70.29,2.12,3,14,False,12.14
23/1/24 15:00,72.96,4432.0,4416.575860577209,6.4,51.1,4.8,0.0,334.0,251.0,0.0,1126.0,867.0,71.16,67.88,70.67,2.58,3,15,True,13.2
23/1/24 16:00,65.11,4415.0,4536.335824317276,8.9,55.9,4.6,0.0,327.0,251.0,0.0,1254.0,846.0,72.96,71.16,69.74,4.11,3,16,False,13.09
23/1/24 17:00,68.44,4520.0,4541.647991268035,7.9,56.9,3.0,0.0,315.0,279.0,0.0,1290.0,879.0,65.11,72.96,68.84,3.94,3,17,False,13.14
23/1/24 18:00,71.18,4371.0,4302.119124962288,8.4,53.5,7.4,0.0,306.0,251.0,0.0,1286.0,848.0,68.44,65.11,68.24,3.04,3,18,False,12.74
23/1/24 19:00,69.6,4498.0,4469.761299791453,9.2,53.6,5.6,0.0,286.0,267.0,0.0,1314.0,797.0,71.18,68.44,69.74,1.38,3,19,False,12.29
23/1/24 20:00,70.75,4542.0,4593.06916477147,6.7,55.9,4.4,0.0,320.0,242.0,0.0,1250.0,885.0,69.6,71.18,70.51,0.82,3,20,False,12.37
23/1/24 21:00,68.79,4585.0,4689.4221386434965,7.9,52.7,6.6,0.0,339.0,243.0,0.0,1306.0,814.0,70.75,69.6,69.71,0.98,3,21,False,12.69
23/1/24 22:00,70.17,4450.0,4370.7008343881025,7.5,60.8,3.8,0.0,312.0,228.0,0.0,1237.0,880.0,68.79,70.75,69.9,1.01,3,22,False,12.13
23/1/24 23:00,69.69,4436.0,4342.003780743048,6.5,57.9,5.5,0.0,343.0,236.0,0.0,1201.0,840.0,70.17,68.79,69.55,0.7,3,23,False,13.05
24/1/24 00:00,72.35,4366.0,4459.548258768589,8.5,58.1,4.8,0.0,274.0,255.0,0.0,1208.0,879.0,69.69,70.17,70.74,1.42,4,0,False,12.12
24/1/24 01:00,70.54,4368.0,4387.480708868545,10.7,48.8,5.8,0.0,281.0,247.0,0.0,1200.0,878.0,72.35,69.69,70.86,1.36,4,1,True,12.09
24/1/24 02:00,70.72,4424.0,4380.585363406181,6.4,53.2,4.9,0.0,321.0,260.0,0.0,1324.0,857.0,70.54,72.35,71.2,1.0,4,2,False,13.13
24/1/24 03:00,69.24,4480.0,4506.731454306122,8.3,52.1,3.3,0.0,309.0,248.0,0.0,1199.0,860.0,70.72,70.54,70.17,0.81,4,3,False,12.43
24/1/24 04:00,69.12,4531.0,4399.212613049156,9.1,48.5,5.1,0.0,330.0,240.0,0.0,1289.0,858.0,69.24,70.72,69.69,0.89,4,4,False,12.58
24/1/24 05:00,69.26,4356.0,4356.168775329858,8.6,55.3,6.3,0.0,303.0,277.0,0.0,1263.0,785.0,69.12,69.24,69.21,0.08,4,5,False,13.31
24/1/24 06:00,70.94,4582.0,4598.391058642154,8.5,50.7,5.0,0.0,286.0,243.0,0.0,1272.0,850.0,69.26,69.12,69.77,1.01,4,6,False,11.55
24/1/24 07:00,69.35,4402.0,4448.213506976891,7.4,56.6,5.9,0.0,298.0,261.0,0.0,1345.0,813.0,70.94,69.26,69.85,0.95,4,7,False,12.7
24/1/24 08:00,70.81,4423.0,4372.305202385373,9.0,48.0,3.7,0.0,272.0,238.0,0.0,1256.0,852.0,69.35,70.94,70.37,0.88,4,8,False,11.53
24/1/24 09:00,74.43,4346.0,4350.284358070168,8.1,61.9,5.0,0.0,280.0,254.0,0.0,1309.0,813.0,70.81,69.35,71.53,2.62,4,9,False,12.29
24/1/24 10:00,72.07,4175.0,4128.72876869702,6.7,48.7,4.3,0.0,322.0,257.0,0.0,1281.0,812.0,74.43,70.81,72.44,1.84,4,10,False,13.87
24/1/24 11:00,69.73,4501.0,4513.769187783716,10.2,54.3,5.9,0.0,320.0,246.0,0.0,1272.0,896.0,72.07,74.43,72.08,2.35,4,11,False,12.57
24/1/24 12:00,72.84,4482.0,4437.232683881849,10.0,57.1,5.0,0.0,309.0,207.0,0.0,1395.0,880.0,69.73,72.07,71.55,1.62,4,12,False,11.51
24/1/24 13:00,69.68,4376.0,4355.594958041989,9.2,50.2,5.8,0.0,267.0,242.0,0.0,1209.0,848.0,72.84,69.73,70.75,1.81,4,13,False,11.63
24/1/24 14:00,66.48,4406.0,4356.209230260489,9.4,57.3,6.3,0.0,294.0,260.0,0.0,1346.0,854.0,69.68,72.84,69.67,3.18,4,14,False,12.57
24/1/24 15:00,68.61,4447.0,4479.556812091183,10.4,46.8,5.8,0.0,277.0,249.0,0.0,1315.0,842.0,66.48,69.68,68.26,1.63,4,15,False,11.83
24/1/24 16:00,66.96,4234.0,4276.9225558328335,9.6,60.2,5.3,0.0,325.0,247.0,0.0,1259.0,867.0,68.61,66.48,67.35,1.12,4,16,False,13.51
24/1/24 17:00,70.07,4333.0,4321.26897150213,10.4,53.0,3.8,0.0,290.0,214.0,0.0,1365.0,830.0,66.96,68.61,68.55,1.56,4,17,False,11.63
24/1/24 18:00,70.89,4460.0,4461.911899748002,9.2,49.9,5.0,0.0,279.0,229.0,0.0,1191.0,880.0,70.07,66.96,69.31,2.07,4,18,False,11.39
24/1/24 19:00,74.29,4251.0,4178.570429268323,10.9,51.3,4.4,0.0,302.0,246.0,0.0,1258.0,843.0,70.89,70.07,71.75,2.24,4,19,False,12.89
24/1/24 20:00,71.68,4400.0,4385.016167599661,10.0,56.8,4.6,0.0,288.0,245.0,0.0,1224.0,838.0,74.29,70.89,72.29,1.78,4,20,False,12.11
24/1/24 21:00,70.67,4230.0,4227.489769147913,10.0,49.8,4.6,0.0,330.0,257.0,0.0,1306.0,852.0,71.68,74.29,72.21,1.87,4,21,False,13.88
24/1/24 22:00,72.86,4407.0,4538.039654551499,8.6,48.9,3.8,0.0,286.0,236.0,0.0,1230.0,834.0,70.67,71.68,71.74,1.1,4,22,False,11.84
24/1/24 23:00,66.88,4352.0,4296.401648711292,10.3,51.5,2.7,0.0,273.0,244.0,0.0,1308.0,862.0,72.86,70.67,70.14,3.03,4,23,False,11.88
25/1/24 00:00,71.87,4189.0,4262.208861937622,9.2,46.7,4.2,0.0,257.0,238.0,0.0,1278.0,836.0,66.88,72.86,70.54,3.21,5,0,False,11.82
25/1/24 01:00,73.05,4461.0,4510.8429386732905,9.5,61.6,5.2,0.0,300.0,222.0,0.0,1263.0,866.0,71.87,66.88,70.6,3.28,5,1,False,11.7
25/1/24 02:00,68.66,4266.0,4280.031820224507,9.4,49.6,3.4,0.0,289.0,203.0,0.0,1307.0,889.0,73.05,71.87,71.19,2.27,5,2,False,11.53
25/1/24 03:00,74.01,4253.0,4340.931024209756,9.3,56.6,5.0,0.0,272.0,243.0,0.0,1275.0,831.0,68.66,73.05,71.91,2.85,5,3,False,12.11
25/1/24 04:00,72.52,4348.0,4366.605273630343,12.5,53.4,7.3,0.0,324.0,239.0,0.0,1234.0,849.0,74.01,68.66,71.73,2.76,5,4,False,12.95
25/1/24 05:00,71.12,4437.0,4456.457959783396,11.8,47.4,6.2,0.0,314.0,227.0,0.0,1429.0,867.0,72.52,74.01,72.55,1.45,5,5,True,12.19
25/1/24 06:00,73.34,4215.0,4212.343967349123,12.5,52.2,7.0,0.0,300.0,211.0,0.0,1265.0,841.0,71.12,72.52,72.33,1.12,5,6,False,12.12
25/1/24 07:00,76.74,4317.0,4378.178444120931,9.5,56.1,5.5,0.0,327.0,245.0,0.0,1179.0,868.0,73.34,71.12,73.73,2.83,5,7,False,13.25
25/1/24 08:00,72.69,4348.0,4402.823461690544,10.8,51.2,6.4,0.0,313.0,231.0,0.0,1248.0,871.0,76.74,73.34,74.26,2.18,5,8,False,12.51
25/1/24 09:00,72.95,4368.0,4336.716135625189,9.6,58.1,4.1,0.0,284.0,243.0,0.0,1228.0,887.0,72.69,76.74,74.13,2.27,5,9,False,12.07
25/1/24 10:00,71.67,4311.0,4245.037640270061,10.3,57.2,4.2,0.0,279.0,262.0,0.0,1333.0,837.0,72.95,72.69,72.44,0.68,5,10,False,12.55
25/1/24 11:00,71.03,4250.0,4239.850968130218,10.1,56.6,1.7,0.0,316.0,202.0,0.0,1308.0,827.0,71.67,72.95,71.88,0.98,5,11,False,12.19
25/1/24 12:00,74.52,4198.0,4157.998071780117,12.4,49.7,6.4,0.0,308.0,223.0,0.0,1312.0,846.0,71.03,71.67,72.41,1.86,5,12,False,12.65
25/1/24 13:00,71.29,4283.0,4279.823771269233,10.8,46.5,6.8,0.0,303.0,230.0,0.0,1274.0,827.0,74.52,71.03,72.28,1.94,5,13,False,12.44
25/1/24 14:00,73.29,4161.0,4222.871906734207,12.4,48.8,4.3,0.0,283.0,255.0,0.0,1279.0,873.0,71.29,74.52,73.03,1.63,5,14,False,12.93
25/1/24 15:00,72.34,3970.0,3947.1349172456603,12.0,52.8,4.7,0.0,312.0,208.0,0.0,1275.0,821.0,73.29,71.29,72.31,1.0,5,15,False,13.1
25/1/24 16:00,74.41,4299.0,4296.858830934421,13.8,54.5,4.1,0.0,285.0,261.0,0.0,1290.0,926.0,72.34,73.29,73.35,1.04,5,16,False,12.7
25/1/24 17:00,74.27,4339.0,4341.90113674042,10.1,40.9,5.5,0.0,298.0,234.0,0.0,1336.0,895.0,74.41,72.34,73.67,1.16,5,17,False,12.26
25/1/24 18:00,75.83,4006.0,4048.421544110264,13.0,51.6,6.3,0.0,329.0,230.0,0.0,1311.0,857.0,74.27,74.41,74.84,0.86,5,18,False,13.95
25/1/24 19:00,72.89,4135.0,4022.6555333007695,12.9,52.4,2.9,0.0,287.0,229.0,0.0,1320.0,883.0,75.83,74.27,74.33,1.47,5,19,False,12.48
25/1/24 20:00,73.53,4291.0,4260.664985261735,10.9,50.2,5.5,0.0,269.0,225.0,0.0,1320.0,808.0,72.89,75.83,74.08,1.55,5,20,False,11.51
25/1/24 21:00,72.28,4428.0,4438.564184613973,13.0,58.0,4.7,0.0,279.0,247.0,0.0,1340.0,933.0,73.53,72.89,72.9,0.63,5,21,False,11.88
25/1/24 22:00,73.51,4218.0,4278.003947821343,12.4,53.6,5.1,0.0,320.0,215.0,0.0,1310.0,840.0,72.28,73.53,73.11,0.72,5,22,False,12.68
25/1/24 23:00,75.32,4136.0,4111.40487762469,11.9,58.0,5.6,0.0,305.0,236.0,0.0,1314.0,854.0,73.51,72.28,73.7,1.53,5,23,False,13.08
26/1/24 00:00,76.25,4184.0,4090.1723646979062,11.4,50.3,4.8,0.0,298.0,224.0,0.0,1356.0,802.0,75.32,73.51,75.03,1.39,6,0,True,12.48
26/1/24 01:00,73.06,4333.0,4363.985572298307,11.6,56.0,4.9,0.0,290.0,218.0,0.0,1263.0,872.0,76.25,75.32,74.88,1.64,6,1,False,11.72
26/1/24 02:00,76.82,4124.0,4092.2318805587183,14.5,59.5,4.7,0.0,310.0,268.0,0.0,1254.0,825.0,73.06,76.25,75.38,2.03,6,2,True,14.02
26/1/24 03:00,77.97,4101.0,4041.516667045482,12.6,57.8,6.2,0.0,284.0,236.0,0.0,1238.0,861.0,76.82,73.06,75.95,2.57,6,3,False,12.68
26/1/24 04:00,76.26,4126.0,4094.7827305143387,13.4,45.7,5.5,0.0,307.0,238.0,0.0,1306.0,842.0,77.97,76.82,77.02,0.87,6,4,False,13.21
26/1/24 05:00,79.37,4072.0,4062.7737321172076,12.0,49.9,5.3,0.0,286.0,246.0,0.0,1205.0,826.0,76.26,77.97,77.87,1.56,6,5,True,13.06
26/1/24 06:00,74.25,4172.0,4141.762766773089,12.1,49.4,3.5,0.0,283.0,207.0,0.0,1321.0,834.0,79.37,76.26,76.63,2.58,6,6,False,11.74
